ParkID,PSA,Park,FQ,Score
168,PSA2,Tenderloin Children's Recreation Center,FY14Q1,0.948
55,PSA2,Franklin Square,FY14Q1,0.825
188,PSA3,Palou-Phelps Park,FY14Q1,0.822
15,PSA3,Cayuga Playground,FY14Q1,0.989
88,PSA4,McCoppin Square,FY14Q1,0.966
93,PSA4,Sunset Playground,FY14Q1,0.99
10,PSA4,Lake Merced Park,FY14Q1,0.571
167,PSA4,Midtown Terrace Playground,FY14Q1,0.949
9,PSA4,Rolph Nicol Playground,FY14Q1,1
957226,PSA4,Chester-Palmetto Mini Park,FY14Q1,0.852
180,PSA5,Sunnyside Conservatory,FY14Q1,1
107857,PSA5,Roosevelt-Henry Steps,FY14Q1,0.952
81,PSA5,Buena Vista Park,FY14Q1,0.944
200,PSA5,States Street Playground,FY14Q1,0.821
113,PSA6,Duboce Park,FY14Q1,0.942
33,PSA6,Bernal Heights Recreation Center,FY14Q1,1
187,PSA6,Parque Ninos Unidos,FY14Q1,0.959
201,PSA6,Prentiss Mini Park,FY14Q1,1
60,PSA6,Jose Coronado Playground,FY14Q1,0.836
756668,GGP,Golden Gate Park - Section 4,FY14Q1,0.811
756668,GGP,Golden Gate Park - Section 4,FY14Q1,0.698
756670,GGP,Golden Gate Park - Section 6,FY14Q1,0.976
756668,GGP,Golden Gate Park - Section 4,FY14Q1,0.939
756666,GGP,Golden Gate Park - Section 2,FY14Q1,0.862
756666,GGP,Golden Gate Park - Section 2,FY14Q1,0.875
756667,GGP,Golden Gate Park - Section 3,FY14Q1,0.887
103,PSA1,Lincoln Park,FY14Q1,1
98,PSA1,DuPont Courts,FY14Q1,0.915
100,PSA1,Richmond Playground,FY14Q1,0.988
184,PSA1,Fay Park,FY14Q1,1
129,PSA1,Alta Plaza,FY14Q1,0.967
142,PSA1,Maritime Plaza,FY14Q1,1
130,PSA1,Helen Wills Playground,FY14Q1,0.988
149,PSA1,Telegraph Hill/Pioneer Park,FY14Q1,0.886
170,PSA1,Woh Hei Yuen Park,FY14Q1,0.902
115,PSA2,Koshland Park,FY14Q1,0.957
125,PSA2,Hamilton Recreation Center,FY14Q1,0.973
122,PSA2,Jefferson Square,FY14Q1,0.905
192,PSA2,Turk-Hyde Mini Park,FY14Q1,0.84
28,PSA3,John McLaren Park,FY14Q1,0.813
163,PSA4,Lower Great Highway,FY14Q1,0.878
84,PSA4,Parkside Square,FY14Q1,0.803
10,PSA4,Lake Merced Park,FY14Q1,0.955
22,PSA5,Upper Noe Recreation Center,FY14Q1,0.934
4,PSA5,Walter Haas Playground,FY14Q1,0.982
62,PSA6,Alioto Mini Park,FY14Q1,0.959
24,PSA6,Garfield Square,FY14Q1,0.877
117,PSA2,Alamo Square,FY14Q1,0.988
137665,PSA3,Louis Sutter Playground,FY14Q1,0.793
28,PSA3,John McLaren Park,FY14Q1,0.837
66,PSA5,Balboa Park,FY14Q1,0.897
756669,GGP,Golden Gate Park - Section 5,FY14Q1,0.769
157,PSA3,Selby-Palou Mini Park,FY14Q1,0.923
45,PSA3,Youngblood Coleman Playground,FY14Q1,0.953
63,PSA6,Mission Dolores Park,FY14Q1,0.768
191,PSA6,Kid Power Park,FY14Q2,0.978
180,PSA5,Sunnyside Conservatory,FY14Q2,0.971
22,PSA5,Upper Noe Recreation Center,FY14Q2,0.9
141,PSA1,Portsmouth Square,FY14Q2,0.775
170,PSA1,Woh Hei Yuen Park,FY14Q2,0.82
102,PSA1,Mountain Lake Park,FY14Q2,0.852
28,PSA3,John McLaren Park,FY14Q2,1
73,PSA5,Seward Mini Park,FY14Q2,1
195,PSA5,Peixotto Playground,FY14Q2,0.968
28,PSA3,John McLaren Park,FY14Q2,1
85,PSA4,South Sunset Playground,FY14Q2,0.872
93,PSA4,Sunset Playground,FY14Q2,0.991
10,PSA4,Lake Merced Park,FY14Q2,0.953
79,PSA5,Saturn Street Steps,FY14Q2,0.875
158,PSA5,Joost-Baden Mini Park,FY14Q2,0.958
176,PSA6,Mullen-Peralta Mini Park,FY14Q2,1
67,PSA5,Sunnyside Playground,FY14Q2,1
70,PSA5,Miraloma Playground,FY14Q2,1
32,PSA6,Holly Park,FY14Q2,0.96
756670,GGP,Golden Gate Park - Section 6,FY14Q2,0.848
10,PSA4,Lake Merced Park,FY14Q2,0.959
188,PSA3,Palou-Phelps Park,FY14Q2,0.96
40,PSA3,Joseph Lee Recreation Center,FY14Q2,0.966
81,PSA5,Buena Vista Park,FY14Q2,0.903
756670,GGP,Golden Gate Park - Section 6,FY14Q2,0.78
756669,GGP,Golden Gate Park - Section 5,FY14Q2,1
144,PSA1,Washington-Hyde Mini Park,FY14Q2,0.973
147,PSA1,Washington Square,FY14Q2,0.841
45,PSA3,Youngblood Coleman Playground,FY14Q2,0.8
65,PSA4,Aptos Playground,FY14Q2,0.976
13,PSA4,Junipero Serra Playground,FY14Q2,1
17,PSA4,Merced Heights Playground,FY14Q2,0.895
200,PSA5,States Street Playground,FY14Q2,0.792
100,PSA1,Richmond Playground,FY14Q2,0.989
99,PSA1,Rochambeau Playground,FY14Q2,0.955
146,PSA1,Hyde-Vallejo Mini Park,FY14Q2,1
149,PSA1,Telegraph Hill/Pioneer Park,FY14Q2,0.974
98,PSA1,DuPont Courts,FY14Q2,0.891
96,PSA1,Fulton Playground,FY14Q2,1
145,PSA1,Ina Coolbrith Mini Park,FY14Q2,0.739
84,PSA4,Parkside Square,FY14Q2,1
105,PSA1,Angelo J. Rossi Playground,FY14Q2,0.906
117,PSA2,Alamo Square,FY14Q2,0.867
89,PSA4,Golden Gate Heights Park,FY14Q2,0.946
68,PSA4,West Portal Playground,FY14Q2,0.939
90,PSA4,J. P. Murphy Playground,FY14Q2,0.98
72,PSA5,Noe Valley Courts,FY14Q2,0.797
50,PSA6,James Rolph Jr. Playground,FY14Q2,0.953
191,PSA6,Kid Power Park,FY14Q2,1
49,PSA6,Potrero del Sol Park,FY14Q2,0.986
28,PSA3,John McLaren Park,FY14Q2,0.804
27,PSA3,Visitacion Valley Playground,FY14Q2,0.796
48,PSA3,India Basin Shoreline Park,FY14Q2,0.905
86,PSA4,Carl Larsen Park,FY14Q2,0.81
88,PSA4,McCoppin Square,FY14Q2,0.849
9,PSA4,Rolph Nicol Playground,FY14Q2,0.976
18,PSA4,Brooks Park,FY14Q2,1
24,PSA6,Garfield Square,FY14Q2,0.984
199,PSA6,Coso-Precita Mini Park,FY14Q2,1
756665,GGP,Golden Gate Park - Section 1,FY14Q2,0.833
155,PSA1,Muriel Leff Mini Park,FY14Q2,0.929
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.986
756668,GGP,Golden Gate Park - Section 4,FY14Q2,0.947
756666,GGP,Golden Gate Park - Section 2,FY14Q2,0.986
756666,GGP,Golden Gate Park - Section 2,FY14Q2,0.897
756667,GGP,Golden Gate Park - Section 3,FY14Q2,1
52,PSA2,Potrero Hill Recreation Center,FY14Q2,0.949
164,PSA3,Crocker Amazon Playground,FY14Q2,0.69
957226,PSA4,Chester-Palmetto Mini Park,FY14Q2,0.769
66,PSA5,Balboa Park,FY14Q2,0.964
34,PSA6,Coleridge Mini Park,FY14Q2,0.969
103,PSA1,Lincoln Park,FY14Q2,0.835
101,PSA1,Park Presidio Boulevard,FY14Q2,0.889
137671,PSA3,Herz Playground,FY14Q2,0.754
26,PSA3,Kelloch Velasco Mini Park,FY14Q2,0.922
47,PSA3,Hilltop Park,FY14Q2,0.875
756668,GGP,Golden Gate Park - Section 4,FY14Q2,0.986
756666,GGP,Golden Gate Park - Section 2,FY14Q2,1
95,PSA1,Cabrillo Playground,FY14Q2,0.989
184,PSA1,Fay Park,FY14Q2,0.944
123,PSA2,Sgt. John Macaulay Park,FY14Q2,0.963
192,PSA2,Turk-Hyde Mini Park,FY14Q2,0.963
54,PSA2,Jackson Playground,FY14Q2,0.907
164,PSA3,Crocker Amazon Playground,FY14Q2,0.977
163,PSA4,Lower Great Highway,FY14Q2,0.793
10,PSA4,Lake Merced Park,FY14Q2,0.932
107857,PSA5,Roosevelt-Henry Steps,FY14Q2,0.95
80,PSA5,Corona Heights,FY14Q2,0.911
7,PSA5,George Christopher Playground,FY14Q2,0.989
113,PSA6,Duboce Park,FY14Q2,1
756666,GGP,Golden Gate Park - Section 2,FY14Q2,0.929
156,PSA1,10th Avenue-Clement Mini Park,FY14Q2,0.971
131,PSA1,Allyne Park,FY14Q2,0.96
110,PSA1,Cow Hollow Playground,FY14Q2,1
151,PSA1,Alice Marble Tennis Courts,FY14Q2,1
127,PSA2,Cottage Row Mini Park,FY14Q2,0.935
121,PSA2,Buchanan Street Mall,FY14Q2,0.821
114,PSA2,Page-Laguna Mini Park,FY14Q2,1
25,PSA3,Alice Chalmers Playground,FY14Q2,0.788
167,PSA4,Midtown Terrace Playground,FY14Q2,0.977
159,PSA5,Cayuga-Lamartine Mini Park,FY14Q2,1
78,PSA5,Mt. Olympus,FY14Q2,0.944
61,PSA6,Mission Playground,FY14Q2,1
59,PSA6,Mission Recreation Center,FY14Q2,1
756668,GGP,Golden Gate Park - Section 4,FY14Q2,0.843
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.912
756668,GGP,Golden Gate Park - Section 4,FY14Q2,0.756
756668,GGP,Golden Gate Park - Section 4,FY14Q2,0.925
756670,GGP,Golden Gate Park - Section 6,FY14Q2,0.88
756667,GGP,Golden Gate Park - Section 3,FY14Q2,0.861
172,PSA1,Richmond Recreation Center,FY14Q2,1
107,PSA1,Laurel Hill Playground,FY14Q2,0.986
154,PSA1,Joseph Conrad Mini Park,FY14Q2,1
166,PSA1,Julius Kahn Playground,FY14Q2,0.96
128,PSA1,Lafayette Park,FY14Q2,1
129,PSA1,Alta Plaza,FY14Q2,0.948
112,PSA1,Yacht Harbor & Marina Green,FY14Q2,1
139,PSA1,Willie Woo Woo Wong Playground,FY14Q2,0.968
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY14Q2,1
108,PSA2,Bush-Broderick Mini Park,FY14Q2,1
120,PSA2,Golden Gate-Steiner Mini Park,FY14Q2,1
122,PSA2,Jefferson Square,FY14Q2,0.897
182,PSA2,Fillmore-Turk Mini Park,FY14Q2,0.929
115,PSA2,Koshland Park,FY14Q2,1
125,PSA2,Hamilton Recreation Center,FY14Q2,0.93
57,PSA2,Eugene Friend Recreation Center,FY14Q2,0.903
56,PSA2,South Park,FY14Q2,0.917
193,PSA2,Esprit Park,FY14Q2,1
53,PSA2,McKinley Square,FY14Q2,0.909
202,PSA2,Utah-18th Street Mini Park,FY14Q2,0.955
55,PSA2,Franklin Square,FY14Q2,0.966
28,PSA3,John McLaren Park,FY14Q2,0.99
82,PSA4,Pine Lake Park,FY14Q2,0.75
75,PSA5,Eureka Valley Recreation Center,FY14Q2,0.926
63,PSA6,Mission Dolores Park,FY14Q2,0.755
97,PSA1,Argonne Playground,FY14Q2,0.914
111,PSA1,Palace of Fine Arts,FY14Q2,0.745
109,PSA1,Presidio Heights Playground,FY14Q2,0.955
148,PSA1,Michelangelo Playground,FY14Q2,0.97
142,PSA1,Maritime Plaza,FY14Q2,1
136,PSA1,St. Mary's Square,FY14Q2,0.94
104,PSA2,Grattan Playground,FY14Q2,0.988
116,PSA2,Hayes Valley Playground,FY14Q2,0.97
59481,PSA2,Patricia's Green in Hayes Valley,FY14Q2,0.977
124,PSA2,Raymond Kimbell Playground,FY14Q2,0.836
106,PSA2,Beideman-O'Farrell Mini Park,FY14Q2,0.84
169,PSA2,Victoria Manalo Draves Park,FY14Q2,1
168,PSA2,Tenderloin Children's Recreation Center,FY14Q2,0.983
137665,PSA3,Louis Sutter Playground,FY14Q2,0.992
44,PSA3,Gilman Playground,FY14Q2,0.922
46,PSA3,Adam Rogers Park,FY14Q2,0.87
39,PSA3,Silver Terrace Playground,FY14Q2,0.883
157,PSA3,Selby-Palou Mini Park,FY14Q2,0.881
83,PSA4,Sigmund Stern Recreation Grove,FY14Q2,0.855
1,PSA5,Glen Park,FY14Q2,0.94
23,PSA6,Juri Commons,FY14Q2,0.93
201,PSA6,Prentiss Mini Park,FY14Q2,1
51,PSA6,24th Street-York Mini Park,FY14Q2,1
756670,GGP,Golden Gate Park - Section 6,FY14Q2,0.987
756665,GGP,Golden Gate Park - Section 1,FY14Q2,1
756665,GGP,Golden Gate Park - Section 1,FY14Q2,0.917
137,PSA1,Collis P. Huntington Park,FY14Q2,0.935
138,PSA1,Justin Herman-Embarcadero Plaza,FY14Q2,0.844
143,PSA1,Sue Bierman Park,FY14Q2,0.947
119,PSA2,Margaret S. Hayward Playground,FY14Q2,0.859
126,PSA2,Japantown Peace Plaza,FY14Q2,0.967
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY14Q2,0.962
38,PSA3,Bay View Playground,FY14Q2,0.94
177,PSA3,Visitacion Valley Greenway,FY14Q2,0.909
29,PSA3,Excelsior Playground,FY14Q2,0.796
15,PSA3,Cayuga Playground,FY14Q2,0.989
10,PSA4,Lake Merced Park,FY14Q2,0.765
16,PSA4,Randolph-Bright Mini Park,FY14Q2,0.929
81,PSA5,Buena Vista Park,FY14Q2,1
31,PSA6,St. Mary's Recreation Center,FY14Q2,0.977
33,PSA6,Bernal Heights Recreation Center,FY14Q2,0.932
62,PSA6,Alioto Mini Park,FY14Q2,0.96
60,PSA6,Jose Coronado Playground,FY14Q2,0.852
130,PSA1,Helen Wills Playground,FY14Q2,1
150,PSA1,Joe DiMaggio North Beach Playground,FY14Q2,0.991
14,PSA3,Lessing-Sears Mini Park,FY14Q2,0.689
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.828
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.942
19,PSA4,Minnie & Lovie Ward Recreation Center,FY14Q2,0.945
4,PSA5,Walter Haas Playground,FY14Q2,1
203,PSA1,Broadway Tunnel West Mini Park,FY14Q2,0.859
135,PSA2,Union Square,FY14Q2,0.902
132,PSA1,Moscone Recreation Center,FY14Q3,0.801
196,PSA4,Head-Brotherhood Mini Park,FY14Q3,0.7
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.94
91,PSA4,West Sunset Playground,FY14Q3,0.909
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.889
37,PSA6,Precita Park,FY14Q3,0.959
187,PSA6,Parque Ninos Unidos,FY14Q3,0.973
13,PSA4,Junipero Serra Playground,FY14Q3,0.89
756667,GGP,Golden Gate Park - Section 3,FY14Q3,0.986
97,PSA1,Argonne Playground,FY14Q3,0.975
105,PSA1,Angelo J. Rossi Playground,FY14Q3,0.98
18,PSA4,Brooks Park,FY14Q3,0.95
148,PSA1,Michelangelo Playground,FY14Q3,0.922
14,PSA3,Lessing-Sears Mini Park,FY14Q3,0.767
29,PSA3,Excelsior Playground,FY14Q3,0.829
81,PSA5,Buena Vista Park,FY14Q3,0.859
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.988
54,PSA2,Jackson Playground,FY14Q3,0.951
84,PSA4,Parkside Square,FY14Q3,0.953
756667,GGP,Golden Gate Park - Section 3,FY14Q3,1
45,PSA3,Youngblood Coleman Playground,FY14Q3,0.888
99,PSA1,Rochambeau Playground,FY14Q3,0.964
28,PSA3,John McLaren Park,FY14Q3,0.821
90,PSA4,J. P. Murphy Playground,FY14Q3,0.97
156,PSA1,10th Avenue-Clement Mini Park,FY14Q3,0.914
30,PSA3,Palega Recreation Center,FY14Q3,0.991
157,PSA3,Selby-Palou Mini Park,FY14Q3,0.976
42,PSA3,Little Hollywood Park,FY14Q3,0.941
109,PSA1,Presidio Heights Playground,FY14Q3,0.971
139,PSA1,Willie Woo Woo Wong Playground,FY14Q3,0.856
8,PSA5,Douglass Playground,FY14Q3,0.907
756668,GGP,Golden Gate Park - Section 4,FY14Q3,1
59481,PSA2,Patricia's Green in Hayes Valley,FY14Q3,0.773
203,PSA1,Broadway Tunnel West Mini Park,FY14Q3,1
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.723
756670,GGP,Golden Gate Park - Section 6,FY14Q3,1
123,PSA2,Sgt. John Macaulay Park,FY14Q3,0.964
31,PSA6,St. Mary's Recreation Center,FY14Q3,0.913
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY14Q3,0.963
137,PSA1,Collis P. Huntington Park,FY14Q3,0.978
47,PSA3,Hilltop Park,FY14Q3,1
159,PSA5,Cayuga-Lamartine Mini Park,FY14Q3,0.71
23,PSA6,Juri Commons,FY14Q3,0.884
199,PSA6,Coso-Precita Mini Park,FY14Q3,1
24,PSA6,Garfield Square,FY14Q3,1
182,PSA2,Fillmore-Turk Mini Park,FY14Q3,0.867
48,PSA3,India Basin Shoreline Park,FY14Q3,0.968
9,PSA4,Rolph Nicol Playground,FY14Q3,0.951
756668,GGP,Golden Gate Park - Section 4,FY14Q3,1
150,PSA1,Joe DiMaggio North Beach Playground,FY14Q3,0.952
130,PSA1,Helen Wills Playground,FY14Q3,0.988
106,PSA2,Beideman-O'Farrell Mini Park,FY14Q3,0.96
104,PSA2,Grattan Playground,FY14Q3,0.92
28,PSA3,John McLaren Park,FY14Q3,0.935
122,PSA2,Jefferson Square,FY14Q3,0.833
125,PSA2,Hamilton Recreation Center,FY14Q3,0.921
124,PSA2,Raymond Kimbell Playground,FY14Q3,0.855
188,PSA3,Palou-Phelps Park,FY14Q3,1
39,PSA3,Silver Terrace Playground,FY14Q3,1
180,PSA5,Sunnyside Conservatory,FY14Q3,0.97
80,PSA5,Corona Heights,FY14Q3,0.9
195,PSA5,Peixotto Playground,FY14Q3,0.913
75,PSA5,Eureka Valley Recreation Center,FY14Q3,0.976
176,PSA6,Mullen-Peralta Mini Park,FY14Q3,1
128,PSA1,Lafayette Park,FY14Q3,0.957
756670,GGP,Golden Gate Park - Section 6,FY14Q3,0.88
756668,GGP,Golden Gate Park - Section 4,FY14Q3,0.913
163,PSA4,Lower Great Highway,FY14Q3,0.927
93,PSA4,Sunset Playground,FY14Q3,0.974
10,PSA4,Lake Merced Park,FY14Q3,0.932
756670,GGP,Golden Gate Park - Section 6,FY14Q3,0.8
756669,GGP,Golden Gate Park - Section 5,FY14Q3,1
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.966
100,PSA1,Richmond Playground,FY14Q3,0.923
119,PSA2,Margaret S. Hayward Playground,FY14Q3,0.911
27,PSA3,Visitacion Valley Playground,FY14Q3,0.609
1,PSA5,Glen Park,FY14Q3,1
756666,GGP,Golden Gate Park - Section 2,FY14Q3,0.971
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.907
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.864
111,PSA1,Palace of Fine Arts,FY14Q3,1
56,PSA2,South Park,FY14Q3,0.935
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY14Q3,0.941
28,PSA3,John McLaren Park,FY14Q3,0.857
82,PSA4,Pine Lake Park,FY14Q3,0.865
91,PSA4,West Sunset Playground,FY14Q3,0.787
83,PSA4,Sigmund Stern Recreation Grove,FY14Q3,0.894
32,PSA6,Holly Park,FY14Q3,0.91
201,PSA6,Prentiss Mini Park,FY14Q3,1
756668,GGP,Golden Gate Park - Section 4,FY14Q3,0.905
756668,GGP,Golden Gate Park - Section 4,FY14Q3,0.786
756666,GGP,Golden Gate Park - Section 2,FY14Q3,1
98,PSA1,DuPont Courts,FY14Q3,0.94
95,PSA1,Cabrillo Playground,FY14Q3,1
96,PSA1,Fulton Playground,FY14Q3,0.988
143,PSA1,Sue Bierman Park,FY14Q3,0.917
142,PSA1,Maritime Plaza,FY14Q3,1
114,PSA2,Page-Laguna Mini Park,FY14Q3,0.935
192,PSA2,Turk-Hyde Mini Park,FY14Q3,1
55,PSA2,Franklin Square,FY14Q3,0.983
193,PSA2,Esprit Park,FY14Q3,1
28,PSA3,John McLaren Park,FY14Q3,0.977
40,PSA3,Joseph Lee Recreation Center,FY14Q3,0.933
15,PSA3,Cayuga Playground,FY14Q3,0.968
25,PSA3,Alice Chalmers Playground,FY14Q3,0.897
85,PSA4,South Sunset Playground,FY14Q3,0.956
159,PSA5,Cayuga-Lamartine Mini Park,FY14Q3,0.875
72,PSA5,Noe Valley Courts,FY14Q3,0.94
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.846
756666,GGP,Golden Gate Park - Section 2,FY14Q3,0.948
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.867
756666,GGP,Golden Gate Park - Section 2,FY14Q3,0.803
103,PSA1,Lincoln Park,FY14Q3,1
166,PSA1,Julius Kahn Playground,FY14Q3,0.889
154,PSA1,Joseph Conrad Mini Park,FY14Q3,0.871
107,PSA1,Laurel Hill Playground,FY14Q3,0.957
141,PSA1,Portsmouth Square,FY14Q3,0.816
144,PSA1,Washington-Hyde Mini Park,FY14Q3,1
108,PSA2,Bush-Broderick Mini Park,FY14Q3,1
127,PSA2,Cottage Row Mini Park,FY14Q3,0.929
126,PSA2,Japantown Peace Plaza,FY14Q3,0.867
117,PSA2,Alamo Square,FY14Q3,0.815
116,PSA2,Hayes Valley Playground,FY14Q3,0.985
169,PSA2,Victoria Manalo Draves Park,FY14Q3,0.943
57,PSA2,Eugene Friend Recreation Center,FY14Q3,0.989
53,PSA2,McKinley Square,FY14Q3,0.929
177,PSA3,Visitacion Valley Greenway,FY14Q3,0.955
10,PSA4,Lake Merced Park,FY14Q3,0.955
17,PSA4,Merced Heights Playground,FY14Q3,0.957
67,PSA5,Sunnyside Playground,FY14Q3,0.964
4,PSA5,Walter Haas Playground,FY14Q3,0.981
107857,PSA5,Roosevelt-Henry Steps,FY14Q3,0.9
63,PSA6,Mission Dolores Park,FY14Q3,0.772
113,PSA6,Duboce Park,FY14Q3,0.919
34,PSA6,Coleridge Mini Park,FY14Q3,1
756670,GGP,Golden Gate Park - Section 6,FY14Q3,0.825
132,PSA1,Moscone Recreation Center,FY14Q3,0.914
149,PSA1,Telegraph Hill/Pioneer Park,FY14Q3,0.929
145,PSA1,Ina Coolbrith Mini Park,FY14Q3,0.733
115,PSA2,Koshland Park,FY14Q3,0.88
137665,PSA3,Louis Sutter Playground,FY14Q3,0.839
46,PSA3,Adam Rogers Park,FY14Q3,0.948
26,PSA3,Kelloch Velasco Mini Park,FY14Q3,0.926
38,PSA3,Bay View Playground,FY14Q3,0.821
44,PSA3,Gilman Playground,FY14Q3,0.733
88,PSA4,McCoppin Square,FY14Q3,0.925
167,PSA4,Midtown Terrace Playground,FY14Q3,0.974
7,PSA5,George Christopher Playground,FY14Q3,0.902
73,PSA5,Seward Mini Park,FY14Q3,0.972
61,PSA6,Mission Playground,FY14Q3,0.976
33,PSA6,Bernal Heights Recreation Center,FY14Q3,0.972
59,PSA6,Mission Recreation Center,FY14Q3,0.954
172,PSA1,Richmond Recreation Center,FY14Q3,1
155,PSA1,Muriel Leff Mini Park,FY14Q3,1
131,PSA1,Allyne Park,FY14Q3,0.833
102,PSA1,Mountain Lake Park,FY14Q3,0.972
112,PSA1,Yacht Harbor & Marina Green,FY14Q3,0.929
151,PSA1,Alice Marble Tennis Courts,FY14Q3,1
136,PSA1,St. Mary's Square,FY14Q3,0.902
147,PSA1,Washington Square,FY14Q3,0.984
170,PSA1,Woh Hei Yuen Park,FY14Q3,0.96
146,PSA1,Hyde-Vallejo Mini Park,FY14Q3,1
135,PSA2,Union Square,FY14Q3,1
120,PSA2,Golden Gate-Steiner Mini Park,FY14Q3,1
168,PSA2,Tenderloin Children's Recreation Center,FY14Q3,0.983
164,PSA3,Crocker Amazon Playground,FY14Q3,0.83
68,PSA4,West Portal Playground,FY14Q3,0.827
10,PSA4,Lake Merced Park,FY14Q3,0.767
196,PSA4,Head-Brotherhood Mini Park,FY14Q3,0.871
70,PSA5,Miraloma Playground,FY14Q3,0.899
200,PSA5,States Street Playground,FY14Q3,0.808
22,PSA5,Upper Noe Recreation Center,FY14Q3,0.976
78,PSA5,Mt. Olympus,FY14Q3,0.842
50,PSA6,James Rolph Jr. Playground,FY14Q3,0.903
51,PSA6,24th Street-York Mini Park,FY14Q3,1
187,PSA6,Parque Ninos Unidos,FY14Q3,1
191,PSA6,Kid Power Park,FY14Q3,0.978
60,PSA6,Jose Coronado Playground,FY14Q3,0.891
49,PSA6,Potrero del Sol Park,FY14Q3,0.884
101,PSA1,Park Presidio Boulevard,FY14Q3,0.313
129,PSA1,Alta Plaza,FY14Q3,0.791
138,PSA1,Justin Herman-Embarcadero Plaza,FY14Q3,0.786
121,PSA2,Buchanan Street Mall,FY14Q3,0.966
65,PSA4,Aptos Playground,FY14Q3,0.977
19,PSA4,Minnie & Lovie Ward Recreation Center,FY14Q3,0.852
158,PSA5,Joost-Baden Mini Park,FY14Q3,1
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.957
86,PSA4,Carl Larsen Park,FY14Q3,0.845
79,PSA5,Saturn Street Steps,FY14Q3,0.875
37,PSA6,Precita Park,FY14Q3,0.9
62,PSA6,Alioto Mini Park,FY14Q3,0.96
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.908
81,PSA5,Buena Vista Park,FY14Q3,0.865
110,PSA1,Cow Hollow Playground,FY14Q3,0.962
184,PSA1,Fay Park,FY14Q3,1
52,PSA2,Potrero Hill Recreation Center,FY14Q3,0.938
202,PSA2,Utah-18th Street Mini Park,FY14Q3,1
137671,PSA3,Herz Playground,FY14Q3,0.974
89,PSA4,Golden Gate Heights Park,FY14Q3,0.898
957226,PSA4,Chester-Palmetto Mini Park,FY14Q3,0.542
16,PSA4,Randolph-Bright Mini Park,FY14Q3,0.875
10,PSA4,Lake Merced Park,FY14Q3,0.959
164,PSA3,Crocker Amazon Playground,FY14Q3,0.992
136,PSA1,St. Mary's Square,FY14Q4,0.86
184,PSA1,Fay Park,FY14Q4,0.944
196,PSA4,Head-Brotherhood Mini Park,FY14Q4,1
199,PSA6,Coso-Precita Mini Park,FY14Q4,1
126,PSA2,Japantown Peace Plaza,FY14Q4,0.897
125,PSA2,Hamilton Recreation Center,FY14Q4,0.956
756665,GGP,Golden Gate Park - Section 1,FY14Q4,1
37,PSA6,Precita Park,FY14Q4,0.96
201,PSA6,Prentiss Mini Park,FY14Q4,0.938
193,PSA2,Esprit Park,FY14Q4,1
54,PSA2,Jackson Playground,FY14Q4,1
157,PSA3,Selby-Palou Mini Park,FY14Q4,0.811
112,PSA1,Yacht Harbor & Marina Green,FY14Q4,1
176,PSA6,Mullen-Peralta Mini Park,FY14Q4,0.889
124,PSA2,Raymond Kimbell Playground,FY14Q4,1
142,PSA1,Maritime Plaza,FY14Q4,1
135,PSA2,Union Square,FY14Q4,1
101,PSA1,Park Presidio Boulevard,FY14Q4,0.722
93,PSA4,Sunset Playground,FY14Q4,0.885
756668,GGP,Golden Gate Park - Section 4,FY14Q4,1
112,PSA1,Yacht Harbor & Marina Green,FY14Q4,0.952
756669,GGP,Golden Gate Park - Section 5,FY14Q4,1
129,PSA1,Alta Plaza,FY14Q4,0.99
39,PSA3,Silver Terrace Playground,FY14Q4,0.716
65,PSA4,Aptos Playground,FY14Q4,1
95,PSA1,Cabrillo Playground,FY14Q4,0.947
137,PSA1,Collis P. Huntington Park,FY14Q4,0.844
46,PSA3,Adam Rogers Park,FY14Q4,0.762
202,PSA2,Utah-18th Street Mini Park,FY14Q4,0.909
188,PSA3,Palou-Phelps Park,FY14Q4,0.765
44,PSA3,Gilman Playground,FY14Q4,0.953
1,PSA5,Glen Park,FY14Q4,0.857
144,PSA1,Washington-Hyde Mini Park,FY14Q4,0.784
106,PSA2,Beideman-O'Farrell Mini Park,FY14Q4,0.96
38,PSA3,Bay View Playground,FY14Q4,0.929
10,PSA4,Lake Merced Park,FY14Q4,1
81,PSA5,Buena Vista Park,FY14Q4,0.925
756670,GGP,Golden Gate Park - Section 6,FY14Q4,0.976
